Data,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
2020-06-19,1035.0,323.0,1051.0,1987.0,7950.0,2624.0,3539.0,1523.0,10464.0,1041.0,219.0,626.0,1198.0,4310.0,2246.0,1124.0,1616.0,2703.0,1107.0,126.0,10729.0
2020-06-20,1044.0,270.0,1019.0,1918.0,6315.0,1838.0,3401.0,1481.0,9314.0,1070.0,238.0,753.0,1704.0,3008.0,1834.0,1371.0,2069.0,2761.0,1096.0,114.0,12104.0
2020-06-21,1083.0,330.0,643.0,1562.0,4238.0,2705.0,2155.0,1268.0,7825.0,1309.0,215.0,530.0,1446.0,2496.0,1240.0,869.0,1104.0,2627.0,720.0,95.0,6085.0
2020-06-22,164.0,65.0,437.0,1350.0,2138.0,1054.0,1317.0,932.0,7776.0,522.0,96.0,222.0,769.0,1459.0,1038.0,293.0,1096.0,1578.0,205.0,847.0,5614.0
2020-06-23,1104.0,243.0,854.0,834.0,4608.0,764.0,2760.0,1115.0,6986.0,840.0,150.0,453.0,608.0,3272.0,2658.0,750.0,2797.0,3478.0,1117.0,-650.0,5744.0
2020-06-24,942.0,274.0,1036.0,2171.0,6012.0,2263.0,2151.0,1216.0,9099.0,1501.0,363.0,479.0,1405.0,3683.0,2790.0,1320.0,2344.0,3866.0,1007.0,111.0,9233.0
2020-06-25,896.0,374.0,1021.0,1983.0,7838.0,2245.0,2159.0,1562.0,9832.0,1385.0,227.0,830.0,1442.0,3558.0,1896.0,973.0,2266.0,3065.0,994.0,148.0,11367.0
2020-06-26,792.0,429.0,1165.0,1414.0,4491.0,2846.0,2423.0,1197.0,14101.0,940.0,516.0,594.0,1463.0,3940.0,1684.0,1124.0,2291.0,2781.0,872.0,93.0,7612.0
2020-06-27,1165.0,311.0,924.0,3151.0,4368.0,1827.0,2525.0,1487.0,9568.0,1175.0,225.0,599.0,1638.0,2715.0,1454.0,805.0,2348.0,3220.0,867.0,47.0,20932.0
2020-06-28,787.0,137.0,480.0,1535.0,3421.0,1130.0,2253.0,955.0,8119.0,995.0,166.0,405.0,1026.0,1977.0,1546.0,831.0,1308.0,2893.0,715.0,74.0,6593.0
2020-06-29,264.0,156.0,318.0,1686.0,2721.0,719.0,1899.0,791.0,7991.0,268.0,75.0,284.0,103.0,1126.0,843.0,296.0,1058.0,1440.0,233.0,86.0,4861.0
